"","YearStart","LocationAbbr","LocationDesc","DataSource","Topic","Question","DataValueUnit","DataValue","DataValueAlt"
"2232",2014,"SC","South Carolina","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"2233",2014,"VA","Virginia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"2234",2014,"SD","South Dakota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"2235",2014,"TN","Tennessee","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"2236",2014,"TX","Texas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"2237",2014,"UT","Utah","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"2238",2014,"VT","Vermont","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"2239",2014,"WA","Washington","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"2240",2014,"WI","Wisconsin","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"2241",2014,"WV","West Virginia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.8",8.8
"2242",2014,"WY","Wyoming","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"2243",2014,"AK","Alaska","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.1",8.1
"2244",2014,"AL","Alabama","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"2245",2014,"AR","Arkansas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"2246",2014,"AZ","Arizona","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"2247",2014,"CA","California","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"2248",2014,"CO","Colorado","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"2249",2014,"CT","Connecticut","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.7",6.7
"2250",2014,"DC","District of Columbia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.5",6.5
"2251",2014,"DE","Delaware","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"2252",2014,"FL","Florida","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"2253",2014,"GA","Georgia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.1",8.1
"2254",2014,"HI","Hawaii","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8",8
"2255",2014,"IA","Iowa","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.9",7.9
"2256",2014,"ID","Idaho","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"2257",2014,"IL","Illinois","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8",8
"2258",2014,"IN","Indiana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.8",7.8
"2259",2014,"KS","Kansas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"2260",2014,"KY","Kentucky","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","9.2",9.2
"2261",2014,"LA","Louisiana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"2262",2014,"MA","Massachusetts","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.9",6.9
"2263",2014,"MD","Maryland","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"2264",2014,"MT","Montana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"2265",2014,"ME","Maine","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"2266",2014,"MI","Michigan","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"2267",2014,"MN","Minnesota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"2268",2014,"MO","Missouri","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.1",8.1
"2269",2014,"MS","Mississippi","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8",8
"2270",2014,"NC","North Carolina","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"2271",2014,"ND","North Dakota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.2",8.2
"2272",2014,"NE","Nebraska","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.8",7.8
"2273",2014,"NH","New Hampshire","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"2274",2014,"NJ","New Jersey","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"2275",2014,"NM","New Mexico","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.8",7.8
"2276",2014,"NV","Nevada","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"2277",2014,"NY","New York","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.9",6.9
"2278",2014,"OH","Ohio","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.1",8.1
"2279",2014,"OK","Oklahoma","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.4",8.4
"2280",2014,"OR","Oregon","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.5",6.5
"2281",2014,"PA","Pennsylvania","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"2282",2014,"RI","Rhode Island","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"2283",2014,"SC","South Carolina","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"2284",2014,"SD","South Dakota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"2285",2014,"TN","Tennessee","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"2286",2014,"TX","Texas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.9",7.9
"2287",2014,"UT","Utah","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.1",8.1
"2288",2014,"VA","Virginia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"2289",2014,"VT","Vermont","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"2290",2014,"WA","Washington","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"2291",2014,"WI","Wisconsin","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"2292",2014,"WV","West Virginia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","9",9
"2293",2014,"WY","Wyoming","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.9",7.9
"2294",2014,"AK","Alaska","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","10.7",10.7
"2295",2014,"AL","Alabama","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","11.8",11.8
"2296",2014,"AR","Arkansas","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","10.4",10.4
"2297",2014,"AZ","Arizona","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","14.3",14.3
"2298",2014,"CA","California","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","12",12
"2299",2014,"CO","Colorado","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","12.7",12.7
"2300",2014,"CT","Connecticut","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8.5",8.5
"2301",2014,"DC","District of Columbia","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","7.7",7.7
"2302",2014,"DE","Delaware","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","9.3",9.3
"2303",2014,"FL","Florida","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","11.8",11.8
"2304",2014,"GA","Georgia","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8.6",8.6
"2305",2014,"HI","Hawaii","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","6.9",6.9
"2306",2014,"IA","Iowa","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8.8",8.8
"2307",2014,"ID","Idaho","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","11",11
"2308",2014,"IL","Illinois","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","9.2",9.2
"2309",2014,"IN","Indiana","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","10.4",10.4
"2310",2014,"KS","Kansas","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8.9",8.9
"2311",2014,"KY","Kentucky","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","11.5",11.5
"2312",2014,"IL","Illinois","NVSS","Alcohol","Chronic liver disease mortality","","1323",1323
"2313",2014,"LA","Louisiana","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","9.8",9.8
"2314",2014,"MA","Massachusetts","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8.4",8.4
"2315",2014,"MD","Maryland","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","6.9",6.9
"2316",2014,"ME","Maine","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","9",9
"2317",2014,"MI","Michigan","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","10",10
"2318",2014,"MN","Minnesota","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","7.9",7.9
"2319",2014,"MO","Missouri","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8.8",8.8
"2320",2014,"MS","Mississippi","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","10.3",10.3
"2321",2014,"MT","Montana","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","12.2",12.2
"2322",2014,"NC","North Carolina","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","10.3",10.3
"2323",2014,"ND","North Dakota","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","7.7",7.7
"2324",2014,"NE","Nebraska","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8",8
"2325",2014,"NH","New Hampshire","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","10.1",10.1
"2326",2014,"NJ","New Jersey","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","7.5",7.5
"2327",2014,"NM","New Mexico","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","22.5",22.5
"2328",2014,"NV","Nevada","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","12.2",12.2
"2329",2014,"NY","New York","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","6.8",6.8
"2330",2014,"OH","Ohio","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","10.4",10.4
"2331",2014,"OK","Oklahoma","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","13.8",13.8
"2332",2014,"OR","Oregon","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","12.8",12.8
"2333",2014,"PA","Pennsylvania","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8.1",8.1
"2334",2014,"RI","Rhode Island","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","9.1",9.1
"2335",2014,"SC","South Carolina","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","11.8",11.8
"2336",2014,"SD","South Dakota","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","16.3",16.3
"2337",2014,"TN","Tennessee","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","12",12
"2338",2014,"TX","Texas","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","13.5",13.5
"2339",2014,"UT","Utah","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8.7",8.7
"2340",2014,"VA","Virginia","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8.7",8.7
"2341",2014,"VT","Vermont","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","7.9",7.9
"2342",2014,"WA","Washington","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","11.1",11.1
"2343",2014,"WI","Wisconsin","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8.8",8.8
"2344",2014,"WV","West Virginia","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","14.3",14.3
"2345",2014,"WY","Wyoming","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","14.5",14.5
"2346",2014,"AK","Alaska","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","11.4",11.4
"2347",2014,"AL","Alabama","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","14.1",14.1
"2348",2014,"AR","Arkansas","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","12.4",12.4
"2349",2014,"AZ","Arizona","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","16.1",16.1
"2350",2014,"CA","California","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","12.9",12.9
"2351",2014,"CO","Colorado","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","13.9",13.9
"2352",2014,"CT","Connecticut","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","10.4",10.4
"2353",2014,"DC","District of Columbia","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","7.6",7.6
"2354",2014,"DE","Delaware","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","11.8",11.8
"2355",2014,"FL","Florida","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","15.3",15.3
"2356",2014,"GA","Georgia","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","9.3",9.3
"2357",2014,"HI","Hawaii","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","8",8
"2358",2014,"IA","Iowa","NVSS","Alcohol","Chronic liver disease mortality","cases per 100,000","10.3",10.3
